X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.346 | X: 4.17 Y: 1.358351866975334 Z: 1.0 Stamp: 2020-07-20 16:10:46.346
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:10:46.362 | X: 4.17 Y: 1.358351866975334 Z: 1.0 Stamp: 2020-07-20 16:10:46.362
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.378 | X: 4.17 Y: 1.358351866975334 Z: 1.0 Stamp: 2020-07-20 16:10:46.378
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:10:46.378 | X: 4.17 Y: 1.358351866975334 Z: 1.0 Stamp: 2020-07-20 16:10:46.378
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.393 | X: 4.17 Y: 1.3561641179397241 Z: 1.0 Stamp: 2020-07-20 16:10:46.393
X: -0.0 Y: -0.0 Z: -0.0 Stamp: 2020-07-20 16:10:46.409 | X: 4.17 Y: 1.3561641179397241 Z: 1.0 Stamp: 2020-07-20 16:10:46.409
X: -0.0 Y: -0.0 Z: -0.0 Stamp: 2020-07-20 16:10:46.409 | X: 4.17 Y: 1.3561641179397241 Z: 1.0 Stamp: 2020-07-20 16:10:46.425
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.440 | X: 4.17 Y: 1.355070243421919 Z: 1.0 Stamp: 2020-07-20 16:10:46.440
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.440 | X: 4.17 Y: 1.355070243421919 Z: 1.0 Stamp: 2020-07-20 16:10:46.440
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.456 | X: 4.17 Y: 1.355070243421919 Z: 1.0 Stamp: 2020-07-20 16:10:46.456
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.471 | X: 4.17 Y: 1.355070243421919 Z: 1.0 Stamp: 2020-07-20 16:10:46.471
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.471 | X: 4.17 Y: 1.355070243421919 Z: 1.0 Stamp: 2020-07-20 16:10:46.471
X: -0.0 Y: 0.0 Z: -0.0 Stamp: 2020-07-20 16:10:46.487 | X: 4.17 Y: 1.355070243421919 Z: 1.0 Stamp: 2020-07-20 16:10:46.487
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.503 | X: 4.17 Y: 1.355070243421919 Z: 1.0 Stamp: 2020-07-20 16:10:46.503
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.534 | X: 4.17 Y: 1.355070243421919 Z: 1.0 Stamp: 2020-07-20 16:10:46.534
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.549 | X: 4.17 Y: 1.355070243421919 Z: 1.0 Stamp: 2020-07-20 16:10:46.549
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.565 | X: 4.17 Y: 1.355070243421919 Z: 1.0 Stamp: 2020-07-20 16:10:46.565
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.581 | X: 4.17 Y: 1.3545233061630164 Z: 1.0 Stamp: 2020-07-20 16:10:46.581
X: -0.0 Y: 0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.596 | X: 4.17 Y: 1.3545233061630164 Z: 1.0 Stamp: 2020-07-20 16:10:46.596
X: -0.0 Y: -0.0 Z: 0.0 Stamp: 2020-07-20 16:10:46.612 | X: 4.17 Y: 1.3545233061630164 Z: 1.0 Stamp: 2020-07-20 16:10:46.612
